admCode,admName,value,year,category,sido,sgg
1100000000,서울특별시  ,9729107.0,2019,총인구수,서울특별시,
1111000000,서울특별시 종로구 ,151290.0,2019,총인구수,서울특별시,종로구
1114000000,서울특별시 중구 ,126171.0,2019,총인구수,서울특별시,중구
1117000000,서울특별시 용산구 ,228670.0,2019,총인구수,서울특별시,용산구
1120000000,서울특별시 성동구 ,300889.0,2019,총인구수,서울특별시,성동구
1121500000,서울특별시 광진구 ,351350.0,2019,총인구수,서울특별시,광진구
1123000000,서울특별시 동대문구 ,346194.0,2019,총인구수,서울특별시,동대문구
1126000000,서울특별시 중랑구 ,397015.0,2019,총인구수,서울특별시,중랑구
1129000000,서울특별시 성북구 ,442650.0,2019,총인구수,서울특별시,성북구
1130500000,서울특별시 강북구 ,313954.0,2019,총인구수,서울특별시,강북구
1132000000,서울특별시 도봉구 ,333362.0,2019,총인구수,서울특별시,도봉구
1135000000,서울특별시 노원구 ,532905.0,2019,총인구수,서울특별시,노원구
1138000000,서울특별시 은평구 ,480032.0,2019,총인구수,서울특별시,은평구
1141000000,서울특별시 서대문구 ,309397.0,2019,총인구수,서울특별시,서대문구
1144000000,서울특별시 마포구 ,374035.0,2019,총인구수,서울특별시,마포구
1147000000,서울특별시 양천구 ,458165.0,2019,총인구수,서울특별시,양천구
1150000000,서울특별시 강서구 ,591796.0,2019,총인구수,서울특별시,강서구
1153000000,서울특별시 구로구 ,406664.0,2019,총인구수,서울특별시,구로구
1154500000,서울특별시 금천구 ,232810.0,2019,총인구수,서울특별시,금천구
1156000000,서울특별시 영등포구 ,367678.0,2019,총인구수,서울특별시,영등포구
1159000000,서울특별시 동작구 ,395963.0,2019,총인구수,서울특별시,동작구
1162000000,서울특별시 관악구 ,500094.0,2019,총인구수,서울특별시,관악구
1165000000,서울특별시 서초구 ,430826.0,2019,총인구수,서울특별시,서초구
1168000000,서울특별시 강남구 ,545169.0,2019,총인구수,서울특별시,강남구
1171000000,서울특별시 송파구 ,675961.0,2019,총인구수,서울특별시,송파구
1174000000,서울특별시 강동구 ,436067.0,2019,총인구수,서울특별시,강동구
2600000000,부산광역시  ,3413841.0,2019,총인구수,부산광역시,
2611000000,부산광역시 중구 ,41910.0,2019,총인구수,부산광역시,중구
2614000000,부산광역시 서구 ,108229.0,2019,총인구수,부산광역시,서구
2617000000,부산광역시 동구 ,88165.0,2019,총인구수,부산광역시,동구
2620000000,부산광역시 영도구 ,116711.0,2019,총인구수,부산광역시,영도구
2623000000,부산광역시 부산진구 ,357880.0,2019,총인구수,부산광역시,부산진구
2626000000,부산광역시 동래구 ,271247.0,2019,총인구수,부산광역시,동래구
2629000000,부산광역시 남구 ,274480.0,2019,총인구수,부산광역시,남구
2632000000,부산광역시 북구 ,291132.0,2019,총인구수,부산광역시,북구
2635000000,부산광역시 해운대구 ,406102.0,2019,총인구수,부산광역시,해운대구
2638000000,부산광역시 사하구 ,321004.0,2019,총인구수,부산광역시,사하구
2641000000,부산광역시 금정구 ,239062.0,2019,총인구수,부산광역시,금정구
2644000000,부산광역시 강서구 ,129566.0,2019,총인구수,부산광역시,강서구
2647000000,부산광역시 연제구 ,209395.0,2019,총인구수,부산광역시,연제구
2650000000,부산광역시 수영구 ,176148.0,2019,총인구수,부산광역시,수영구
2653000000,부산광역시 사상구 ,218094.0,2019,총인구수,부산광역시,사상구
2671000000,부산광역시 기장군 ,164716.0,2019,총인구수,부산광역시,기장군
2700000000,대구광역시  ,2438031.0,2019,총인구수,대구광역시,
2711000000,대구광역시 중구 ,77421.0,2019,총인구수,대구광역시,중구
2714000000,대구광역시 동구 ,345469.0,2019,총인구수,대구광역시,동구
2717000000,대구광역시 서구 ,175277.0,2019,총인구수,대구광역시,서구
2720000000,대구광역시 남구 ,148113.0,2019,총인구수,대구광역시,남구
2723000000,대구광역시 북구 ,437710.0,2019,총인구수,대구광역시,북구
2726000000,대구광역시 수성구 ,428614.0,2019,총인구수,대구광역시,수성구
2729000000,대구광역시 달서구 ,568887.0,2019,총인구수,대구광역시,달서구
2771000000,대구광역시 달성군 ,256540.0,2019,총인구수,대구광역시,달성군
2772000000,대구광역시 군위군 ,,2019,총인구수,대구광역시,군위군
2800000000,인천광역시  ,2957026.0,2019,총인구수,인천광역시,
2811000000,인천광역시 중구 ,135135.0,2019,총인구수,인천광역시,중구
2811400000,인천광역시 중구영종출장소 ,,2019,총인구수,인천광역시,중구영종출장소
2811800000,인천광역시 중구용유출장소 ,,2019,총인구수,인천광역시,중구용유출장소
2814000000,인천광역시 동구 ,64427.0,2019,총인구수,인천광역시,동구
2817700000,인천광역시 미추홀구 ,408862.0,2019,총인구수,인천광역시,미추홀구
2818500000,인천광역시 연수구 ,366550.0,2019,총인구수,인천광역시,연수구
2820000000,인천광역시 남동구 ,532704.0,2019,총인구수,인천광역시,남동구
2823700000,인천광역시 부평구 ,511577.0,2019,총인구수,인천광역시,부평구
2824500000,인천광역시 계양구 ,303471.0,2019,총인구수,인천광역시,계양구
2826000000,인천광역시 서구 ,544556.0,2019,총인구수,인천광역시,서구
2826500000,인천광역시 서구검단출장소 ,,2019,총인구수,인천광역시,서구검단출장소
2871000000,인천광역시 강화군 ,69178.0,2019,총인구수,인천광역시,강화군
2872000000,인천광역시 옹진군 ,20566.0,2019,총인구수,인천광역시,옹진군
2900000000,광주광역시  ,1456468.0,2019,총인구수,광주광역시,
2911000000,광주광역시 동구 ,98585.0,2019,총인구수,광주광역시,동구
2914000000,광주광역시 서구 ,300975.0,2019,총인구수,광주광역시,서구
2915500000,광주광역시 남구 ,218060.0,2019,총인구수,광주광역시,남구
2917000000,광주광역시 북구 ,433533.0,2019,총인구수,광주광역시,북구
2920000000,광주광역시 광산구 ,405315.0,2019,총인구수,광주광역시,광산구
3000000000,대전광역시  ,1474870.0,2019,총인구수,대전광역시,
3011000000,대전광역시 동구 ,226771.0,2019,총인구수,대전광역시,동구
3014000000,대전광역시 중구 ,240473.0,2019,총인구수,대전광역시,중구
3017000000,대전광역시 서구 ,481222.0,2019,총인구수,대전광역시,서구
3020000000,대전광역시 유성구 ,349373.0,2019,총인구수,대전광역시,유성구
3023000000,대전광역시 대덕구 ,177031.0,2019,총인구수,대전광역시,대덕구
3100000000,울산광역시  ,1148019.0,2019,총인구수,울산광역시,
3111000000,울산광역시 중구 ,223581.0,2019,총인구수,울산광역시,중구
3114000000,울산광역시 남구 ,323819.0,2019,총인구수,울산광역시,남구
3117000000,울산광역시 동구 ,159656.0,2019,총인구수,울산광역시,동구
3120000000,울산광역시 북구 ,217796.0,2019,총인구수,울산광역시,북구
3171000000,울산광역시 울주군 ,223167.0,2019,총인구수,울산광역시,울주군
3600000000,세종특별자치시  ,340575.0,2019,총인구수,세종특별자치시,
3611000000,세종특별자치시  ,340575.0,2019,총인구수,세종특별자치시,
4100000000,경기도  ,13239666.0,2019,총인구수,경기도,
4111000000,경기도 수원시 ,1194465.0,2019,총인구수,경기도,수원시
4113000000,경기도 성남시 ,942724.0,2019,총인구수,경기도,성남시
4115000000,경기도 의정부시 ,451868.0,2019,총인구수,경기도,의정부시
4117000000,경기도 안양시 ,567044.0,2019,총인구수,경기도,안양시
4119000000,경기도 부천시 ,829996.0,2019,총인구수,경기도,부천시
4121000000,경기도 광명시 ,316552.0,2019,총인구수,경기도,광명시
4122000000,경기도 평택시 ,513027.0,2019,총인구수,경기도,평택시
4122200000,경기도 송탄출장소 ,,2019,총인구수,경기도,송탄출장소
4122400000,경기도 안중출장소 ,,2019,총인구수,경기도,안중출장소
4125000000,경기도 동두천시 ,94768.0,2019,총인구수,경기도,동두천시
4127000000,경기도 안산시 ,650918.0,2019,총인구수,경기도,안산시
4128000000,경기도 고양시 ,1066351.0,2019,총인구수,경기도,고양시
4129000000,경기도 과천시 ,58289.0,2019,총인구수,경기도,과천시
4131000000,경기도 구리시 ,199265.0,2019,총인구수,경기도,구리시
4136000000,경기도 남양주시 ,701830.0,2019,총인구수,경기도,남양주시
4136200000,경기도 풍양출장소 ,,2019,총인구수,경기도,풍양출장소
4137000000,경기도 오산시 ,226379.0,2019,총인구수,경기도,오산시
4139000000,경기도 시흥시 ,473682.0,2019,총인구수,경기도,시흥시
4141000000,경기도 군포시 ,275852.0,2019,총인구수,경기도,군포시
4143000000,경기도 의왕시 ,161153.0,2019,총인구수,경기도,의왕시
4145000000,경기도 하남시 ,272455.0,2019,총인구수,경기도,하남시
4146000000,경기도 용인시 ,1059609.0,2019,총인구수,경기도,용인시
4148000000,경기도 파주시 ,454040.0,2019,총인구수,경기도,파주시
4150000000,경기도 이천시 ,215834.0,2019,총인구수,경기도,이천시
4155000000,경기도 안성시 ,183405.0,2019,총인구수,경기도,안성시
4157000000,경기도 김포시 ,437221.0,2019,총인구수,경기도,김포시
4159000000,경기도 화성시 ,815396.0,2019,총인구수,경기도,화성시
4159200000,경기도 화성시동부출장소 ,,2019,총인구수,경기도,화성시동부출장소
4159400000,경기도 화성시동탄출장소 ,,2019,총인구수,경기도,화성시동탄출장소
4161000000,경기도 광주시 ,372654.0,2019,총인구수,경기도,광주시
4163000000,경기도 양주시 ,222314.0,2019,총인구수,경기도,양주시
4165000000,경기도 포천시 ,148379.0,2019,총인구수,경기도,포천시
4167000000,경기도 여주시 ,111083.0,2019,총인구수,경기도,여주시
4180000000,경기도 연천군 ,43824.0,2019,총인구수,경기도,연천군
4182000000,경기도 가평군 ,62415.0,2019,총인구수,경기도,가평군
4183000000,경기도 양평군 ,116874.0,2019,총인구수,경기도,양평군
4200000000,강원도  ,1541502.0,2019,총인구수,강원도,
4211000000,강원도 춘천시 ,281291.0,2019,총인구수,강원도,춘천시
4213000000,강원도 원주시 ,349215.0,2019,총인구수,강원도,원주시
4215000000,강원도 강릉시 ,213442.0,2019,총인구수,강원도,강릉시
4217000000,강원도 동해시 ,90522.0,2019,총인구수,강원도,동해시
4219000000,강원도 태백시 ,43866.0,2019,총인구수,강원도,태백시
4221000000,강원도 속초시 ,81786.0,2019,총인구수,강원도,속초시
4223000000,강원도 삼척시 ,67228.0,2019,총인구수,강원도,삼척시
4272000000,강원도 홍천군 ,69150.0,2019,총인구수,강원도,홍천군
4273000000,강원도 횡성군 ,46575.0,2019,총인구수,강원도,횡성군
4275000000,강원도 영월군 ,39127.0,2019,총인구수,강원도,영월군
4276000000,강원도 평창군 ,42106.0,2019,총인구수,강원도,평창군
4277000000,강원도 정선군 ,37271.0,2019,총인구수,강원도,정선군
4278000000,강원도 철원군 ,45584.0,2019,총인구수,강원도,철원군
4279000000,강원도 화천군 ,24917.0,2019,총인구수,강원도,화천군
4280000000,강원도 양구군 ,22764.0,2019,총인구수,강원도,양구군
4281000000,강원도 인제군 ,31672.0,2019,총인구수,강원도,인제군
4282000000,강원도 고성군 ,27260.0,2019,총인구수,강원도,고성군
4283000000,강원도 양양군 ,27726.0,2019,총인구수,강원도,양양군
5100000000,강원특별자치도  ,,2019,총인구수,강원특별자치도,
5111000000,강원특별자치도 춘천시 ,,2019,총인구수,강원특별자치도,춘천시
5113000000,강원특별자치도 원주시 ,,2019,총인구수,강원특별자치도,원주시
5115000000,강원특별자치도 강릉시 ,,2019,총인구수,강원특별자치도,강릉시
5117000000,강원특별자치도 동해시 ,,2019,총인구수,강원특별자치도,동해시
5119000000,강원특별자치도 태백시 ,,2019,총인구수,강원특별자치도,태백시
5121000000,강원특별자치도 속초시 ,,2019,총인구수,강원특별자치도,속초시
5123000000,강원특별자치도 삼척시 ,,2019,총인구수,강원특별자치도,삼척시
5172000000,강원특별자치도 홍천군 ,,2019,총인구수,강원특별자치도,홍천군
5173000000,강원특별자치도 횡성군 ,,2019,총인구수,강원특별자치도,횡성군
5175000000,강원특별자치도 영월군 ,,2019,총인구수,강원특별자치도,영월군
5176000000,강원특별자치도 평창군 ,,2019,총인구수,강원특별자치도,평창군
5177000000,강원특별자치도 정선군 ,,2019,총인구수,강원특별자치도,정선군
5178000000,강원특별자치도 철원군 ,,2019,총인구수,강원특별자치도,철원군
5179000000,강원특별자치도 화천군 ,,2019,총인구수,강원특별자치도,화천군
5180000000,강원특별자치도 양구군 ,,2019,총인구수,강원특별자치도,양구군
5181000000,강원특별자치도 인제군 ,,2019,총인구수,강원특별자치도,인제군
5182000000,강원특별자치도 고성군 ,,2019,총인구수,강원특별자치도,고성군
5183000000,강원특별자치도 양양군 ,,2019,총인구수,강원특별자치도,양양군
4300000000,충청북도  ,1600007.0,2019,총인구수,충청북도,
4311000000,충청북도 청주시 ,839566.0,2019,총인구수,충청북도,청주시
4313000000,충청북도 충주시 ,210737.0,2019,총인구수,충청북도,충주시
4315000000,충청북도 제천시 ,134617.0,2019,총인구수,충청북도,제천시
4372000000,충청북도 보은군 ,32949.0,2019,총인구수,충청북도,보은군
4373000000,충청북도 옥천군 ,51023.0,2019,총인구수,충청북도,옥천군
4374000000,충청북도 영동군 ,48738.0,2019,총인구수,충청북도,영동군
4374500000,충청북도 증평군 ,37392.0,2019,총인구수,충청북도,증평군
4375000000,충청북도 진천군 ,81084.0,2019,총인구수,충청북도,진천군
4376000000,충청북도 괴산군 ,39163.0,2019,총인구수,충청북도,괴산군
4377000000,충청북도 음성군 ,94982.0,2019,총인구수,충청북도,음성군
4380000000,충청북도 단양군 ,29756.0,2019,총인구수,충청북도,단양군
4400000000,충청남도  ,2123709.0,2019,총인구수,충청남도,
4413000000,충청남도 천안시 ,652258.0,2019,총인구수,충청남도,천안시
4415000000,충청남도 공주시 ,106474.0,2019,총인구수,충청남도,공주시
4418000000,충청남도 보령시 ,101114.0,2019,총인구수,충청남도,보령시
4420000000,충청남도 아산시 ,314395.0,2019,총인구수,충청남도,아산시
4421000000,충청남도 서산시 ,174690.0,2019,총인구수,충청남도,서산시
4423000000,충청남도 논산시 ,118842.0,2019,총인구수,충청남도,논산시
4425000000,충청남도 계룡시 ,42971.0,2019,총인구수,충청남도,계룡시
4427000000,충청남도 당진시 ,167042.0,2019,총인구수,충청남도,당진시
4471000000,충청남도 금산군 ,52257.0,2019,총인구수,충청남도,금산군
4476000000,충청남도 부여군 ,66740.0,2019,총인구수,충청남도,부여군
4477000000,충청남도 서천군 ,52805.0,2019,총인구수,충청남도,서천군
4479000000,충청남도 청양군 ,31717.0,2019,총인구수,충청남도,청양군
4480000000,충청남도 홍성군 ,100423.0,2019,총인구수,충청남도,홍성군
4481000000,충청남도 예산군 ,79238.0,2019,총인구수,충청남도,예산군
4482500000,충청남도 태안군 ,62743.0,2019,총인구수,충청남도,태안군
4500000000,전라북도  ,1818917.0,2019,총인구수,전라북도,
4511000000,전라북도 전주시 ,654394.0,2019,총인구수,전라북도,전주시
4513000000,전라북도 군산시 ,270131.0,2019,총인구수,전라북도,군산시
4514000000,전라북도 익산시 ,287771.0,2019,총인구수,전라북도,익산시
4514500000,전라북도 익산시함열출장소 ,,2019,총인구수,전라북도,익산시함열출장소
4518000000,전라북도 정읍시 ,110541.0,2019,총인구수,전라북도,정읍시
4519000000,전라북도 남원시 ,81441.0,2019,총인구수,전라북도,남원시
4521000000,전라북도 김제시 ,83895.0,2019,총인구수,전라북도,김제시
4571000000,전라북도 완주군 ,92220.0,2019,총인구수,전라북도,완주군
4572000000,전라북도 진안군 ,25697.0,2019,총인구수,전라북도,진안군
4573000000,전라북도 무주군 ,24303.0,2019,총인구수,전라북도,무주군
4574000000,전라북도 장수군 ,22441.0,2019,총인구수,전라북도,장수군
4575000000,전라북도 임실군 ,28902.0,2019,총인구수,전라북도,임실군
4577000000,전라북도 순창군 ,28382.0,2019,총인구수,전라북도,순창군
4579000000,전라북도 고창군 ,55504.0,2019,총인구수,전라북도,고창군
4580000000,전라북도 부안군 ,53295.0,2019,총인구수,전라북도,부안군
4600000000,전라남도  ,1868745.0,2019,총인구수,전라남도,
4611000000,전라남도 목포시 ,229861.0,2019,총인구수,전라남도,목포시
4613000000,전라남도 여수시 ,282786.0,2019,총인구수,전라남도,여수시
4615000000,전라남도 순천시 ,279598.0,2019,총인구수,전라남도,순천시
4617000000,전라남도 나주시 ,114664.0,2019,총인구수,전라남도,나주시
4623000000,전라남도 광양시 ,156750.0,2019,총인구수,전라남도,광양시
4671000000,전라남도 담양군 ,46535.0,2019,총인구수,전라남도,담양군
4672000000,전라남도 곡성군 ,28887.0,2019,총인구수,전라남도,곡성군
4673000000,전라남도 구례군 ,26563.0,2019,총인구수,전라남도,구례군
4677000000,전라남도 고흥군 ,64913.0,2019,총인구수,전라남도,고흥군
4678000000,전라남도 보성군 ,41420.0,2019,총인구수,전라남도,보성군
4679000000,전라남도 화순군 ,62737.0,2019,총인구수,전라남도,화순군
4680000000,전라남도 장흥군 ,38563.0,2019,총인구수,전라남도,장흥군
4681000000,전라남도 강진군 ,35286.0,2019,총인구수,전라남도,강진군
4682000000,전라남도 해남군 ,70354.0,2019,총인구수,전라남도,해남군
4683000000,전라남도 영암군 ,54593.0,2019,총인구수,전라남도,영암군
4684000000,전라남도 무안군 ,81105.0,2019,총인구수,전라남도,무안군
4686000000,전라남도 함평군 ,32861.0,2019,총인구수,전라남도,함평군
4687000000,전라남도 영광군 ,53852.0,2019,총인구수,전라남도,영광군
4688000000,전라남도 장성군 ,45739.0,2019,총인구수,전라남도,장성군
4689000000,전라남도 완도군 ,50689.0,2019,총인구수,전라남도,완도군
4690000000,전라남도 진도군 ,30715.0,2019,총인구수,전라남도,진도군
4691000000,전라남도 신안군 ,40274.0,2019,총인구수,전라남도,신안군
4700000000,경상북도  ,2665836.0,2019,총인구수,경상북도,
4711000000,경상북도 포항시 ,507025.0,2019,총인구수,경상북도,포항시
4713000000,경상북도 경주시 ,255402.0,2019,총인구수,경상북도,경주시
4715000000,경상북도 김천시 ,141229.0,2019,총인구수,경상북도,김천시
4717000000,경상북도 안동시 ,160052.0,2019,총인구수,경상북도,안동시
4719000000,경상북도 구미시 ,419742.0,2019,총인구수,경상북도,구미시
4721000000,경상북도 영주시 ,105067.0,2019,총인구수,경상북도,영주시
4723000000,경상북도 영천시 ,102470.0,2019,총인구수,경상북도,영천시
4725000000,경상북도 상주시 ,100688.0,2019,총인구수,경상북도,상주시
4728000000,경상북도 문경시 ,72242.0,2019,총인구수,경상북도,문경시
4729000000,경상북도 경산시 ,263185.0,2019,총인구수,경상북도,경산시
4772000000,경상북도 군위군 ,23843.0,2019,총인구수,경상북도,군위군
4773000000,경상북도 의성군 ,52595.0,2019,총인구수,경상북도,의성군
4775000000,경상북도 청송군 ,25416.0,2019,총인구수,경상북도,청송군
4776000000,경상북도 영양군 ,16993.0,2019,총인구수,경상북도,영양군
4777000000,경상북도 영덕군 ,37361.0,2019,총인구수,경상북도,영덕군
4782000000,경상북도 청도군 ,42910.0,2019,총인구수,경상북도,청도군
4783000000,경상북도 고령군 ,32373.0,2019,총인구수,경상북도,고령군
4784000000,경상북도 성주군 ,44015.0,2019,총인구수,경상북도,성주군
4785000000,경상북도 칠곡군 ,117047.0,2019,총인구수,경상북도,칠곡군
4790000000,경상북도 예천군 ,55100.0,2019,총인구수,경상북도,예천군
4792000000,경상북도 봉화군 ,32150.0,2019,총인구수,경상북도,봉화군
4793000000,경상북도 울진군 ,49314.0,2019,총인구수,경상북도,울진군
4794000000,경상북도 울릉군 ,9617.0,2019,총인구수,경상북도,울릉군
4800000000,경상남도  ,3362553.0,2019,총인구수,경상남도,
4812000000,경상남도 창원시 ,1044740.0,2019,총인구수,경상남도,창원시
4817000000,경상남도 진주시 ,347334.0,2019,총인구수,경상남도,진주시
4822000000,경상남도 통영시 ,131404.0,2019,총인구수,경상남도,통영시
4824000000,경상남도 사천시 ,111925.0,2019,총인구수,경상남도,사천시
4824500000,경상남도 사천남양출장소 ,,2019,총인구수,경상남도,사천남양출장소
4825000000,경상남도 김해시 ,542455.0,2019,총인구수,경상남도,김해시
4825200000,경상남도 장유출장소 ,,2019,총인구수,경상남도,장유출장소
4827000000,경상남도 밀양시 ,105552.0,2019,총인구수,경상남도,밀양시
4831000000,경상남도 거제시 ,248276.0,2019,총인구수,경상남도,거제시
4833000000,경상남도 양산시 ,350759.0,2019,총인구수,경상남도,양산시
4833200000,경상남도 양산시웅상출장소 ,,2019,총인구수,경상남도,양산시웅상출장소
4872000000,경상남도 의령군 ,27168.0,2019,총인구수,경상남도,의령군
4873000000,경상남도 함안군 ,65700.0,2019,총인구수,경상남도,함안군
4874000000,경상남도 창녕군 ,62331.0,2019,총인구수,경상남도,창녕군
4882000000,경상남도 고성군 ,52276.0,2019,총인구수,경상남도,고성군
4884000000,경상남도 남해군 ,43622.0,2019,총인구수,경상남도,남해군
4885000000,경상남도 하동군 ,46574.0,2019,총인구수,경상남도,하동군
4886000000,경상남도 산청군 ,35417.0,2019,총인구수,경상남도,산청군
4887000000,경상남도 함양군 ,39637.0,2019,총인구수,경상남도,함양군
4888000000,경상남도 거창군 ,62179.0,2019,총인구수,경상남도,거창군
4889000000,경상남도 합천군 ,45204.0,2019,총인구수,경상남도,합천군
5000000000,제주특별자치도  ,670989.0,2019,총인구수,제주특별자치도,
5011000000,제주특별자치도 제주시 ,489405.0,2019,총인구수,제주특별자치도,제주시
5013000000,제주특별자치도 서귀포시 ,181584.0,2019,총인구수,제주특별자치도,서귀포시
1100000000,서울특별시  ,4327605.0,2019,세대수,서울특별시,
1111000000,서울특별시 종로구 ,73947.0,2019,세대수,서울특별시,종로구
1114000000,서울특별시 중구 ,62739.0,2019,세대수,서울특별시,중구
1117000000,서울특별시 용산구 ,110126.0,2019,세대수,서울특별시,용산구
1120000000,서울특별시 성동구 ,135838.0,2019,세대수,서울특별시,성동구
1121500000,서울특별시 광진구 ,164428.0,2019,세대수,서울특별시,광진구
1123000000,서울특별시 동대문구 ,164191.0,2019,세대수,서울특별시,동대문구
1126000000,서울특별시 중랑구 ,181579.0,2019,세대수,서울특별시,중랑구
1129000000,서울특별시 성북구 ,192592.0,2019,세대수,서울특별시,성북구
1130500000,서울특별시 강북구 ,144277.0,2019,세대수,서울특별시,강북구
1132000000,서울특별시 도봉구 ,138508.0,2019,세대수,서울특별시,도봉구
1135000000,서울특별시 노원구 ,216966.0,2019,세대수,서울특별시,노원구
1138000000,서울특별시 은평구 ,207681.0,2019,세대수,서울특별시,은평구
1141000000,서울특별시 서대문구 ,140157.0,2019,세대수,서울특별시,서대문구
1144000000,서울특별시 마포구 ,175023.0,2019,세대수,서울특별시,마포구
1147000000,서울특별시 양천구 ,177256.0,2019,세대수,서울특별시,양천구
1150000000,서울특별시 강서구 ,262708.0,2019,세대수,서울특별시,강서구
1153000000,서울특별시 구로구 ,176568.0,2019,세대수,서울특별시,구로구
1154500000,서울특별시 금천구 ,110622.0,2019,세대수,서울특별시,금천구
1156000000,서울특별시 영등포구 ,174806.0,2019,세대수,서울특별시,영등포구
1159000000,서울특별시 동작구 ,180753.0,2019,세대수,서울특별시,동작구
1162000000,서울특별시 관악구 ,268559.0,2019,세대수,서울특별시,관악구
1165000000,서울특별시 서초구 ,173199.0,2019,세대수,서울특별시,서초구
1168000000,서울특별시 강남구 ,232981.0,2019,세대수,서울특별시,강남구
1171000000,서울특별시 송파구 ,278711.0,2019,세대수,서울특별시,송파구
1174000000,서울특별시 강동구 ,183390.0,2019,세대수,서울특별시,강동구
2600000000,부산광역시  ,1497908.0,2019,세대수,부산광역시,
2611000000,부산광역시 중구 ,23160.0,2019,세대수,부산광역시,중구
2614000000,부산광역시 서구 ,52786.0,2019,세대수,부산광역시,서구
2617000000,부산광역시 동구 ,44657.0,2019,세대수,부산광역시,동구
2620000000,부산광역시 영도구 ,54859.0,2019,세대수,부산광역시,영도구
2623000000,부산광역시 부산진구 ,166865.0,2019,세대수,부산광역시,부산진구
2626000000,부산광역시 동래구 ,112136.0,2019,세대수,부산광역시,동래구
2629000000,부산광역시 남구 ,117397.0,2019,세대수,부산광역시,남구
2632000000,부산광역시 북구 ,120273.0,2019,세대수,부산광역시,북구
2635000000,부산광역시 해운대구 ,168650.0,2019,세대수,부산광역시,해운대구
2638000000,부산광역시 사하구 ,138790.0,2019,세대수,부산광역시,사하구
2641000000,부산광역시 금정구 ,107024.0,2019,세대수,부산광역시,금정구
2644000000,부산광역시 강서구 ,53731.0,2019,세대수,부산광역시,강서구
2647000000,부산광역시 연제구 ,90266.0,2019,세대수,부산광역시,연제구
2650000000,부산광역시 수영구 ,81452.0,2019,세대수,부산광역시,수영구
2653000000,부산광역시 사상구 ,96726.0,2019,세대수,부산광역시,사상구
2671000000,부산광역시 기장군 ,69136.0,2019,세대수,부산광역시,기장군
2700000000,대구광역시  ,1031251.0,2019,세대수,대구광역시,
2711000000,대구광역시 중구 ,38418.0,2019,세대수,대구광역시,중구
2714000000,대구광역시 동구 ,152545.0,2019,세대수,대구광역시,동구
2717000000,대구광역시 서구 ,82733.0,2019,세대수,대구광역시,서구
2720000000,대구광역시 남구 ,74588.0,2019,세대수,대구광역시,남구
2723000000,대구광역시 북구 ,180115.0,2019,세대수,대구광역시,북구
2726000000,대구광역시 수성구 ,167040.0,2019,세대수,대구광역시,수성구
2729000000,대구광역시 달서구 ,231978.0,2019,세대수,대구광역시,달서구
2771000000,대구광역시 달성군 ,103834.0,2019,세대수,대구광역시,달성군
2772000000,대구광역시 군위군 ,,2019,세대수,대구광역시,군위군
2800000000,인천광역시  ,1238641.0,2019,세대수,인천광역시,
2811000000,인천광역시 중구 ,65002.0,2019,세대수,인천광역시,중구
2811400000,인천광역시 중구영종출장소 ,,2019,세대수,인천광역시,중구영종출장소
2811800000,인천광역시 중구용유출장소 ,,2019,세대수,인천광역시,중구용유출장소
2814000000,인천광역시 동구 ,28739.0,2019,세대수,인천광역시,동구
2817700000,인천광역시 미추홀구 ,184872.0,2019,세대수,인천광역시,미추홀구
2818500000,인천광역시 연수구 ,140700.0,2019,세대수,인천광역시,연수구
2820000000,인천광역시 남동구 ,221455.0,2019,세대수,인천광역시,남동구
2823700000,인천광역시 부평구 ,211851.0,2019,세대수,인천광역시,부평구
2824500000,인천광역시 계양구 ,123283.0,2019,세대수,인천광역시,계양구
2826000000,인천광역시 서구 ,217887.0,2019,세대수,인천광역시,서구
2826500000,인천광역시 서구검단출장소 ,,2019,세대수,인천광역시,서구검단출장소
2871000000,인천광역시 강화군 ,33163.0,2019,세대수,인천광역시,강화군
2872000000,인천광역시 옹진군 ,11689.0,2019,세대수,인천광역시,옹진군
2900000000,광주광역시  ,616485.0,2019,세대수,광주광역시,
2911000000,광주광역시 동구 ,47885.0,2019,세대수,광주광역시,동구
2914000000,광주광역시 서구 ,128783.0,2019,세대수,광주광역시,서구
2915500000,광주광역시 남구 ,92233.0,2019,세대수,광주광역시,남구
2917000000,광주광역시 북구 ,187015.0,2019,세대수,광주광역시,북구
2920000000,광주광역시 광산구 ,160569.0,2019,세대수,광주광역시,광산구
3000000000,대전광역시  ,635343.0,2019,세대수,대전광역시,
3011000000,대전광역시 동구 ,104064.0,2019,세대수,대전광역시,동구
3014000000,대전광역시 중구 ,106379.0,2019,세대수,대전광역시,중구
3017000000,대전광역시 서구 ,203754.0,2019,세대수,대전광역시,서구
3020000000,대전광역시 유성구 ,145305.0,2019,세대수,대전광역시,유성구
3023000000,대전광역시 대덕구 ,75841.0,2019,세대수,대전광역시,대덕구
3100000000,울산광역시  ,468659.0,2019,세대수,울산광역시,
3111000000,울산광역시 중구 ,93062.0,2019,세대수,울산광역시,중구
3114000000,울산광역시 남구 ,135311.0,2019,세대수,울산광역시,남구
3117000000,울산광역시 동구 ,65183.0,2019,세대수,울산광역시,동구
3120000000,울산광역시 북구 ,81144.0,2019,세대수,울산광역시,북구
3171000000,울산광역시 울주군 ,93959.0,2019,세대수,울산광역시,울주군
3600000000,세종특별자치시  ,135408.0,2019,세대수,세종특별자치시,
3611000000,세종특별자치시  ,135408.0,2019,세대수,세종특별자치시,
